customer_id,Full_name,email,Age,Gender,Marital_Status,Family_Size,Dependent count,Occupation,Occupation type,Monthly_Income,KYC status,City,Kids_in_Household,App_Installed,Existing Customer,Credit score,Social_Media_Active
CUST0191,Kavya Mehta,kavya.mehta191@example.com,29,Female,Married,0,0,Homemaker,Full-time,31699,Y,Ahmedabad,3,N,Y,517,N
CUST0192,Suresh Joshi,suresh.joshi192@example.com,25,Male,Single,3,1,Teacher,Part-time,99082,N,Delhi,0,Y,N,463,Y
CUST0193,Vikram Kapoor,vikram.kapoor193@example.com,53,Male,Single,0,2,Advocate,Part-time,159265,Y,Kochi,0,N,Y,616,N
CUST0194,Kavya Joshi,kavya.joshi194@example.com,59,Female,Married,2,2,Architect,Part-time,249967,Y,Kochi,3,Y,Y,638,N
CUST0195,Priya Banerjee,priya.banerjee195@example.com,47,Female,Married,3,2,Homemaker,Full-time,29028,Y,Bengaluru,3,Y,N,520,N
CUST0196,Amit Sinha,amit.sinha196@example.com,59,Male,Married,0,4,Engineer,Part-time,133220,Y,Kolkata,0,N,Y,587,N
CUST0197,Priya Nair,priya.nair197@example.com,37,Female,Single,2,4,Homemaker,Part-time,157089,N,Jaipur,0,Y,N,597,Y
CUST0198,Rahul Malhotra,rahul.malhotra198@example.com,58,Male,Single,3,2,Advocate,Part-time,240519,Y,Chandigarh,0,N,Y,606,Y
CUST0199,Nikhil Banerjee,nikhil.banerjee199@example.com,18,Female,Single,3,0,Banker,Full-time,26038,N,Indore,0,Y,N,498,Y
CUST0200,Suresh Reddy,suresh.reddy200@example.com,46,Male,Single,0,0,Doctor,Part-time,72605,N,Patna,0,N,N,548,N
CUST0201,Sneha Reddy,sneha.reddy201@example.com,52,Female,Married,0,3,Advocate,Part-time,88687,N,Bengaluru,2,Y,Y,631,Y
CUST0202,Arjun Iyer,arjun.iyer202@example.com,28,Male,Single,3,0,Banker,Full-time,92086,N,Kochi,0,N,Y,549,N
CUST0203,Rahul Reddy,rahul.reddy203@example.com,25,Female,Married,1,4,Civil Servant,Part-time,113398,Y,Chennai,3,N,N,598,Y
CUST0204,Karan Verma,karan.verma204@example.com,24,Male,Single,1,2,Engineer,Part-time,41118,N,Delhi,0,N,Y,452,Y
CUST0205,Amit Sharma,amit.sharma205@example.com,36,Male,Married,0,4,Architect,Part-time,215951,N,Pune,3,Y,Y,483,N
CUST0206,Rahul Nair,rahul.nair206@example.com,50,Female,Single,1,3,Teacher,Part-time,218396,Y,Mumbai,0,Y,Y,638,N
CUST0207,Anjali Sharma,anjali.sharma207@example.com,42,Female,Single,3,3,Homemaker,Part-time,40760,Y,Mumbai,0,N,N,586,N
CUST0208,Vikram Gupta,vikram.gupta208@example.com,54,Female,Married,0,4,Advocate,Full-time,69251,Y,Chandigarh,2,Y,N,586,N
CUST0209,Rohit Verma,rohit.verma209@example.com,54,Male,Married,0,4,Banker,Full-time,177051,Y,Jaipur,2,N,N,455,Y
CUST0210,Riya Gupta,riya.gupta210@example.com,45,Female,Married,1,4,Doctor,Part-time,179307,N,Mumbai,3,N,N,544,N
CUST0211,Kavya Mehta,kavya.mehta211@example.com,38,Male,Single,3,3,Banker,Part-time,163907,N,Ahmedabad,0,N,Y,689,N
CUST0212,Meera Kapoor,meera.kapoor212@example.com,52,Male,Single,2,0,Banker,Part-time,225203,N,Jaipur,0,Y,Y,575,Y
CUST0213,Pooja Malhotra,pooja.malhotra213@example.com,33,Female,Married,1,0,Teacher,Part-time,69487,N,Lucknow,3,Y,Y,557,N
CUST0214,Sneha Iyer,sneha.iyer214@example.com,44,Male,Single,1,3,Civil Servant,Part-time,124931,Y,Bengaluru,0,Y,N,451,N
CUST0215,Rohit Das,rohit.das215@example.com,25,Female,Single,0,1,Banker,Full-time,34198,N,Jaipur,0,N,N,601,N
CUST0216,Sneha Patel,sneha.patel216@example.com,51,Male,Married,1,2,Doctor,Part-time,187727,N,Hyderabad,3,Y,N,534,N
CUST0217,Sneha Kapoor,sneha.kapoor217@example.com,45,Male,Single,0,2,Pharmacist,Part-time,106376,N,Chennai,0,Y,Y,510,N
CUST0218,Kavya Joshi,kavya.joshi218@example.com,25,Male,Single,0,0,Pharmacist,Part-time,72626,N,Mumbai,0,Y,N,518,N
CUST0219,Riya Malhotra,riya.malhotra219@example.com,37,Female,Single,1,3,Engineer,Part-time,199581,N,Bhopal,0,Y,Y,629,Y
CUST0220,Riya Kulkarni,riya.kulkarni220@example.com,45,Female,Married,3,2,Engineer,Part-time,218990,Y,Chennai,3,Y,N,493,Y
CUST0221,Amit Gupta,amit.gupta221@example.com,58,Male,Married,1,4,Doctor,Full-time,59162,Y,Ahmedabad,2,N,N,681,Y
CUST0222,Karan Kulkarni,karan.kulkarni222@example.com,31,Female,Married,0,3,Architect,Part-time,50352,N,Bhopal,1,N,Y,676,N
CUST0223,Nikhil Verma,nikhil.verma223@example.com,60,Female,Married,3,3,Homemaker,Full-time,177628,N,Ahmedabad,2,Y,Y,627,N
CUST0224,Kavya Verma,kavya.verma224@example.com,58,Female,Married,3,3,Homemaker,Full-time,137126,N,Pune,2,Y,N,610,N
CUST0225,Nikhil Joshi,nikhil.joshi225@example.com,20,Male,Single,1,0,Pharmacist,Full-time,54904,N,Lucknow,0,N,Y,576,Y
CUST0226,Nikhil Iyer,nikhil.iyer226@example.com,57,Male,Single,2,1,Civil Servant,Full-time,245433,Y,Indore,0,Y,N,653,Y
CUST0227,Sneha Patel,sneha.patel227@example.com,51,Male,Single,3,3,Civil Servant,Full-time,228435,N,Jaipur,0,Y,Y,470,N
CUST0228,Amit Gupta,amit.gupta228@example.com,60,Female,Single,2,3,Doctor,Full-time,91444,N,Jaipur,0,N,N,495,Y
CUST0229,Vikram Mehta,vikram.mehta229@example.com,40,Male,Married,3,0,Engineer,Full-time,204175,Y,Jaipur,1,Y,N,486,N
CUST0230,Sneha Kapoor,sneha.kapoor230@example.com,49,Female,Single,0,3,Advocate,Part-time,170666,Y,Indore,0,Y,Y,562,N
CUST0231,Vikram Banerjee,vikram.banerjee231@example.com,45,Female,Married,0,0,Teacher,Full-time,241462,Y,Chennai,1,Y,Y,563,N
CUST0232,Nikhil Iyer,nikhil.iyer232@example.com,47,Male,Married,0,3,Civil Servant,Full-time,133869,N,Kolkata,2,Y,N,549,Y
CUST0233,Vikram Malhotra,vikram.malhotra233@example.com,23,Male,Single,0,4,Pharmacist,Part-time,28133,N,Chennai,0,Y,Y,467,N
CUST0234,Priya Sharma,priya.sharma234@example.com,48,Female,Single,0,0,Homemaker,Part-time,183906,Y,Hyderabad,0,N,N,679,Y
CUST0235,Nikhil Malhotra,nikhil.malhotra235@example.com,43,Female,Married,2,4,Doctor,Full-time,138735,N,Lucknow,0,N,N,479,Y
CUST0236,Riya Kulkarni,riya.kulkarni236@example.com,38,Male,Married,3,0,Pharmacist,Part-time,237937,Y,Patna,1,N,N,551,Y
CUST0237,Neha Das,neha.das237@example.com,45,Female,Single,2,1,Engineer,Full-time,91814,N,Kochi,0,N,N,592,Y
CUST0238,Neha Verma,neha.verma238@example.com,22,Male,Married,0,0,Pharmacist,Part-time,43027,N,Mumbai,1,Y,N,624,Y
CUST0239,Rohit Kulkarni,rohit.kulkarni239@example.com,54,Female,Married,3,1,Teacher,Part-time,57025,N,Kochi,0,N,Y,566,Y
CUST0240,Neha Banerjee,neha.banerjee240@example.com,53,Female,Married,2,0,Doctor,Full-time,100952,N,Chandigarh,3,Y,N,635,Y
CUST0241,Anjali Joshi,anjali.joshi241@example.com,52,Male,Single,3,2,Architect,Part-time,99556,N,Jaipur,0,N,N,666,Y
CUST0242,Vikram Gupta,vikram.gupta242@example.com,43,Female,Married,0,4,Homemaker,Part-time,179055,Y,Hyderabad,3,Y,Y,525,Y
CUST0243,Karan Iyer,karan.iyer243@example.com,45,Male,Married,0,1,Advocate,Full-time,72422,N,Hyderabad,1,Y,Y,675,Y
CUST0244,Vikram Das,vikram.das244@example.com,39,Male,Married,1,3,Doctor,Part-time,183002,N,Bengaluru,3,Y,N,512,N
CUST0245,Sneha Joshi,sneha.joshi245@example.com,54,Female,Married,1,0,IT Professional,Full-time,31283,Y,Bengaluru,3,N,N,515,Y
CUST0246,Riya Verma,riya.verma246@example.com,57,Male,Single,3,3,Pharmacist,Full-time,37435,N,Hyderabad,0,N,N,608,N
CUST0247,Anjali Patel,anjali.patel247@example.com,41,Female,Married,2,4,Teacher,Part-time,49205,Y,Lucknow,3,Y,N,568,N
CUST0248,Amit Nair,amit.nair248@example.com,51,Female,Married,3,3,Homemaker,Full-time,161586,N,Bhopal,2,Y,Y,502,N
CUST0249,Riya Sharma,riya.sharma249@example.com,30,Male,Married,2,3,Civil Servant,Part-time,43215,N,Pune,0,Y,N,671,Y
CUST0250,Amit Sharma,amit.sharma250@example.com,43,Female,Single,3,3,Doctor,Part-time,141431,N,Indore,0,Y,N,459,Y
CUST0251,Anjali Kulkarni,anjali.kulkarni251@example.com,24,Female,Married,3,3,IT Professional,Full-time,41995,N,Bengaluru,1,N,N,587,N
CUST0252,Karan Verma,karan.verma252@example.com,18,Male,Single,3,4,Pharmacist,Part-time,64058,N,Delhi,0,Y,Y,477,Y
CUST0253,Priya Nair,priya.nair253@example.com,39,Male,Married,1,4,Architect,Full-time,246399,N,Hyderabad,3,Y,N,694,Y
CUST0254,Meera Banerjee,meera.banerjee254@example.com,55,Male,Married,1,3,Homemaker,Part-time,208865,Y,Kochi,3,Y,Y,643,N
CUST0255,Arjun Kulkarni,arjun.kulkarni255@example.com,52,Female,Single,1,3,Homemaker,Part-time,174334,Y,Patna,0,Y,N,505,N
CUST0256,Pooja Reddy,pooja.reddy256@example.com,36,Male,Married,2,3,Pharmacist,Full-time,109366,Y,Chandigarh,0,N,N,543,N
CUST0257,Rohit Patel,rohit.patel257@example.com,37,Male,Single,0,2,Homemaker,Full-time,240618,Y,Bengaluru,0,N,N,693,N
CUST0258,Suresh Malhotra,suresh.malhotra258@example.com,57,Female,Married,1,3,Advocate,Full-time,225791,N,Mumbai,0,Y,N,554,Y
CUST0259,Vikram Gupta,vikram.gupta259@example.com,36,Female,Single,0,4,Pharmacist,Full-time,233216,N,Lucknow,0,Y,N,651,Y
CUST0260,Vikram Gupta,vikram.gupta260@example.com,22,Female,Married,0,4,Civil Servant,Part-time,69497,Y,Lucknow,1,N,N,551,Y
CUST0261,Rahul Banerjee,rahul.banerjee261@example.com,48,Male,Single,2,4,Civil Servant,Part-time,221437,N,Bengaluru,0,N,Y,588,N
CUST0262,Sneha Iyer,sneha.iyer262@example.com,44,Female,Single,1,2,Teacher,Part-time,77618,N,Kolkata,0,N,N,557,N
CUST0263,Karan Iyer,karan.iyer263@example.com,60,Female,Married,0,4,Civil Servant,Part-time,129697,N,Chandigarh,3,Y,N,669,Y
CUST0264,Sneha Joshi,sneha.joshi264@example.com,54,Male,Single,0,2,Pharmacist,Part-time,211635,N,Chandigarh,0,N,Y,521,Y
CUST0265,Arjun Kulkarni,arjun.kulkarni265@example.com,26,Male,Single,2,1,Teacher,Full-time,102901,N,Bengaluru,0,Y,Y,489,Y
CUST0266,Rohit Verma,rohit.verma266@example.com,49,Male,Single,1,1,Banker,Part-time,123073,Y,Patna,0,N,N,488,N
CUST0267,Kavya Patel,kavya.patel267@example.com,43,Female,Married,0,3,Doctor,Part-time,137564,Y,Jaipur,2,Y,Y,488,N
CUST0268,Pooja Banerjee,pooja.banerjee268@example.com,59,Female,Single,3,4,Teacher,Full-time,219348,N,Ahmedabad,0,Y,N,613,Y
CUST0269,Neha Malhotra,neha.malhotra269@example.com,37,Male,Married,0,1,IT Professional,Part-time,212836,N,Chennai,0,N,Y,611,Y
CUST0270,Karan Gupta,karan.gupta270@example.com,53,Female,Married,0,1,Architect,Part-time,51041,N,Indore,0,Y,Y,613,N
CUST0271,Suresh Kulkarni,suresh.kulkarni271@example.com,41,Female,Single,0,3,Engineer,Part-time,89671,Y,Bengaluru,0,N,N,603,Y
CUST0272,Rahul Iyer,rahul.iyer272@example.com,37,Male,Married,3,1,Doctor,Full-time,85719,N,Kolkata,3,N,Y,577,N
CUST0273,Vikram Reddy,vikram.reddy273@example.com,50,Male,Single,3,3,Pharmacist,Part-time,133036,N,Kolkata,0,N,Y,677,N
CUST0274,Riya Joshi,riya.joshi274@example.com,38,Male,Married,3,1,Engineer,Part-time,198747,N,Hyderabad,1,Y,Y,581,N
CUST0275,Arjun Sinha,arjun.sinha275@example.com,38,Male,Married,1,3,Pharmacist,Part-time,57825,Y,Kolkata,3,Y,Y,507,N
CUST0276,Pooja Patel,pooja.patel276@example.com,20,Female,Single,3,1,Banker,Full-time,68179,Y,Patna,0,Y,Y,529,N
CUST0277,Riya Das,riya.das277@example.com,32,Male,Married,2,0,Civil Servant,Full-time,130141,N,Ahmedabad,0,N,Y,601,Y
CUST0278,Rohit Malhotra,rohit.malhotra278@example.com,48,Male,Single,0,0,Teacher,Full-time,38914,Y,Bengaluru,0,Y,Y,661,Y
CUST0279,Arjun Kulkarni,arjun.kulkarni279@example.com,25,Female,Married,3,3,Banker,Full-time,44290,N,Kolkata,0,Y,N,629,Y
CUST0280,Pooja Iyer,pooja.iyer280@example.com,20,Female,Single,1,2,Architect,Part-time,63041,N,Chennai,0,Y,N,548,Y
CUST0281,Anjali Gupta,anjali.gupta281@example.com,27,Female,Married,1,1,Architect,Full-time,100644,N,Pune,2,Y,N,581,N
CUST0282,Karan Gupta,karan.gupta282@example.com,21,Male,Single,1,3,Pharmacist,Full-time,43277,Y,Patna,0,N,N,500,N
CUST0283,Kavya Banerjee,kavya.banerjee283@example.com,60,Female,Single,2,0,Architect,Full-time,80609,N,Jaipur,0,Y,Y,522,Y
CUST0284,Karan Das,karan.das284@example.com,35,Male,Married,0,0,Civil Servant,Full-time,128696,N,Ahmedabad,2,Y,N,467,N
CUST0285,Suresh Sinha,suresh.sinha285@example.com,24,Male,Single,3,4,Doctor,Full-time,47693,N,Bengaluru,0,Y,Y,479,N
CUST0286,Priya Iyer,priya.iyer286@example.com,47,Male,Married,2,2,Architect,Full-time,124604,Y,Jaipur,1,Y,Y,507,N
CUST0287,Neha Sinha,neha.sinha287@example.com,35,Male,Single,3,4,Homemaker,Part-time,82490,N,Pune,0,Y,N,682,N
CUST0288,Vikram Kulkarni,vikram.kulkarni288@example.com,23,Male,Married,1,3,Civil Servant,Part-time,27963,N,Kochi,1,Y,Y,554,Y
CUST0289,Nikhil Kulkarni,nikhil.kulkarni289@example.com,29,Male,Single,2,2,Advocate,Part-time,91866,Y,Pune,0,N,Y,482,N
CUST0290,Vikram Malhotra,vikram.malhotra290@example.com,44,Male,Single,2,4,Teacher,Part-time,73440,N,Mumbai,0,Y,Y,505,Y
CUST0291,Vikram Malhotra,vikram.malhotra291@example.com,39,Female,Single,2,0,Doctor,Part-time,188408,N,Ahmedabad,0,N,N,576,Y
CUST0292,Karan Patel,karan.patel292@example.com,49,Male,Single,3,2,Doctor,Part-time,101095,N,Chandigarh,0,N,Y,595,N
CUST0293,Meera Iyer,meera.iyer293@example.com,21,Female,Married,0,3,Engineer,Full-time,49670,N,Bhopal,1,N,Y,603,N
CUST0294,Neha Patel,neha.patel294@example.com,51,Female,Single,3,3,IT Professional,Part-time,198362,N,Chandigarh,0,N,N,649,Y
CUST0295,Pooja Sharma,pooja.sharma295@example.com,52,Female,Married,3,0,Advocate,Part-time,237989,Y,Lucknow,3,N,N,661,Y
CUST0296,Kavya Iyer,kavya.iyer296@example.com,40,Male,Single,3,4,Civil Servant,Part-time,125403,N,Patna,0,N,N,646,Y
CUST0297,Kavya Iyer,kavya.iyer297@example.com,36,Male,Single,0,0,IT Professional,Part-time,223271,Y,Pune,0,N,N,611,Y
CUST0298,Rahul Sinha,rahul.sinha298@example.com,30,Male,Single,3,2,IT Professional,Full-time,41257,Y,Jaipur,0,Y,N,537,Y
CUST0299,Nikhil Banerjee,nikhil.banerjee299@example.com,56,Female,Married,2,4,Engineer,Full-time,60991,N,Pune,1,N,Y,671,Y
CUST0300,Neha Malhotra,neha.malhotra300@example.com,21,Male,Married,0,3,Pharmacist,Part-time,32738,N,Chennai,2,Y,Y,474,N
CUST0301,Neha Gupta,neha.gupta301@example.com,56,Female,Single,0,1,Teacher,Full-time,128703,Y,Chandigarh,0,Y,N,567,Y
CUST0302,Rohit Sharma,rohit.sharma302@example.com,25,Female,Married,1,2,Engineer,Part-time,112539,Y,Lucknow,0,Y,Y,495,N
CUST0303,Sneha Sharma,sneha.sharma303@example.com,24,Female,Single,0,0,Teacher,Full-time,52638,N,Mumbai,0,N,N,607,N
CUST0304,Neha Mehta,neha.mehta304@example.com,46,Female,Married,3,3,Pharmacist,Full-time,226228,Y,Ahmedabad,1,N,N,460,N
CUST0305,Nikhil Nair,nikhil.nair305@example.com,20,Female,Single,3,4,Advocate,Full-time,41190,Y,Kochi,0,N,Y,526,N
CUST0306,Amit Patel,amit.patel306@example.com,28,Male,Married,3,2,Pharmacist,Part-time,53277,N,Jaipur,2,Y,Y,591,N
CUST0307,Pooja Sinha,pooja.sinha307@example.com,45,Female,Single,3,1,Teacher,Full-time,118688,N,Delhi,0,Y,N,611,Y
CUST0308,Rahul Banerjee,rahul.banerjee308@example.com,39,Male,Single,3,0,Advocate,Part-time,221549,Y,Bhopal,0,Y,Y,529,Y
CUST0309,Arjun Kapoor,arjun.kapoor309@example.com,25,Male,Married,2,3,Advocate,Part-time,142316,Y,Kolkata,1,N,Y,464,N
CUST0310,Amit Das,amit.das310@example.com,40,Male,Married,3,2,Advocate,Full-time,225972,N,Indore,1,N,N,551,Y
CUST0311,Sneha Kapoor,sneha.kapoor311@example.com,44,Male,Single,2,2,Banker,Part-time,150183,Y,Bengaluru,0,Y,N,608,Y
CUST0312,Rahul Verma,rahul.verma312@example.com,51,Male,Single,3,3,Pharmacist,Full-time,223670,N,Kolkata,0,N,Y,546,Y
CUST0313,Karan Das,karan.das313@example.com,22,Female,Single,2,1,Teacher,Part-time,66199,Y,Bengaluru,0,Y,Y,451,Y
CUST0314,Rohit Nair,rohit.nair314@example.com,50,Male,Married,2,3,Advocate,Part-time,33119,N,Kochi,2,Y,Y,609,Y
CUST0315,Priya Patel,priya.patel315@example.com,57,Male,Single,0,4,Civil Servant,Part-time,35622,Y,Patna,0,N,N,586,N
CUST0316,Vikram Gupta,vikram.gupta316@example.com,45,Female,Single,1,4,Banker,Full-time,210323,Y,Bhopal,0,N,N,573,Y
CUST0317,Neha Nair,neha.nair317@example.com,30,Female,Married,2,3,IT Professional,Part-time,57670,N,Kolkata,2,Y,Y,454,N
CUST0318,Riya Das,riya.das318@example.com,58,Male,Single,1,1,Architect,Part-time,215953,N,Indore,0,Y,N,571,N
CUST0319,Arjun Verma,arjun.verma319@example.com,28,Male,Married,1,2,Engineer,Part-time,71535,Y,Delhi,2,Y,Y,491,N
CUST0320,Vikram Banerjee,vikram.banerjee320@example.com,25,Female,Married,3,1,Advocate,Full-time,106304,N,Ahmedabad,0,Y,Y,562,Y
CUST0321,Vikram Patel,vikram.patel321@example.com,24,Female,Married,3,2,Banker,Full-time,62507,N,Lucknow,3,Y,N,551,Y
CUST0322,Kavya Nair,kavya.nair322@example.com,39,Male,Married,2,1,Architect,Full-time,216682,Y,Pune,2,Y,Y,656,Y
CUST0323,Neha Gupta,neha.gupta323@example.com,42,Male,Married,1,0,IT Professional,Full-time,41759,N,Bengaluru,1,N,Y,620,Y
CUST0324,Pooja Mehta,pooja.mehta324@example.com,49,Female,Single,3,4,Architect,Part-time,242793,N,Bengaluru,0,N,Y,604,N
CUST0325,Amit Das,amit.das325@example.com,55,Female,Single,2,0,Homemaker,Full-time,180047,N,Delhi,0,Y,N,554,Y
CUST0326,Amit Sharma,amit.sharma326@example.com,53,Male,Single,3,2,Doctor,Full-time,184754,N,Mumbai,0,N,N,584,N
CUST0327,Priya Nair,priya.nair327@example.com,54,Male,Single,3,1,Civil Servant,Full-time,129111,Y,Hyderabad,0,Y,N,527,N
CUST0328,Vikram Kapoor,vikram.kapoor328@example.com,38,Female,Single,0,2,Civil Servant,Full-time,107593,N,Chennai,0,N,Y,585,N
CUST0329,Suresh Gupta,suresh.gupta329@example.com,52,Female,Single,2,3,IT Professional,Part-time,175158,Y,Ahmedabad,0,Y,N,587,N
CUST0330,Suresh Das,suresh.das330@example.com,22,Female,Married,0,4,Engineer,Part-time,59254,N,Hyderabad,2,Y,Y,551,Y
CUST0331,Rahul Kapoor,rahul.kapoor331@example.com,32,Male,Single,1,0,Engineer,Full-time,48707,Y,Chandigarh,0,N,N,505,N
CUST0332,Neha Gupta,neha.gupta332@example.com,35,Female,Single,0,2,Advocate,Part-time,98786,N,Mumbai,0,N,N,661,N
CUST0333,Rohit Patel,rohit.patel333@example.com,45,Female,Married,1,4,Pharmacist,Full-time,205446,Y,Mumbai,0,N,N,617,N
CUST0334,Sneha Mehta,sneha.mehta334@example.com,59,Male,Married,0,2,Pharmacist,Full-time,120775,Y,Lucknow,3,Y,N,483,Y
CUST0335,Neha Banerjee,neha.banerjee335@example.com,40,Male,Married,0,2,Homemaker,Part-time,183384,Y,Bengaluru,2,N,Y,576,Y
CUST0336,Karan Sinha,karan.sinha336@example.com,47,Male,Single,0,1,Teacher,Full-time,189094,Y,Chandigarh,0,N,N,451,N
CUST0337,Nikhil Joshi,nikhil.joshi337@example.com,22,Male,Married,0,3,Homemaker,Part-time,27334,N,Bengaluru,3,N,N,527,N
CUST0338,Priya Sharma,priya.sharma338@example.com,49,Female,Single,0,4,Advocate,Part-time,61029,N,Kolkata,0,N,N,475,Y
CUST0339,Sneha Verma,sneha.verma339@example.com,57,Female,Single,1,2,Pharmacist,Part-time,77224,N,Mumbai,0,Y,N,494,N
CUST0340,Anjali Malhotra,anjali.malhotra340@example.com,36,Male,Single,0,4,Architect,Part-time,221779,N,Kochi,0,Y,Y,503,N
CUST0341,Rohit Iyer,rohit.iyer341@example.com,50,Male,Married,2,0,Civil Servant,Part-time,49509,Y,Chandigarh,1,N,Y,525,Y
CUST0342,Pooja Verma,pooja.verma342@example.com,59,Male,Single,1,4,Doctor,Full-time,141912,Y,Pune,0,Y,N,502,Y
CUST0343,Neha Kulkarni,neha.kulkarni343@example.com,59,Female,Married,2,2,Pharmacist,Full-time,247292,N,Bengaluru,3,Y,Y,528,Y
CUST0344,Riya Kapoor,riya.kapoor344@example.com,45,Male,Married,2,4,IT Professional,Part-time,161145,N,Ahmedabad,2,N,N,526,Y
CUST0345,Meera Sinha,meera.sinha345@example.com,55,Male,Single,0,3,Architect,Part-time,183664,N,Bhopal,0,Y,N,465,Y
CUST0346,Anjali Kulkarni,anjali.kulkarni346@example.com,21,Male,Single,2,2,Advocate,Part-time,25373,N,Mumbai,0,N,Y,500,N
CUST0347,Arjun Gupta,arjun.gupta347@example.com,50,Female,Single,1,3,Civil Servant,Part-time,169306,Y,Kochi,0,N,Y,631,Y
CUST0348,Meera Patel,meera.patel348@example.com,53,Female,Married,1,4,Teacher,Part-time,128333,Y,Mumbai,1,N,N,598,N
CUST0349,Sneha Sinha,sneha.sinha349@example.com,53,Female,Married,0,4,Banker,Full-time,79148,Y,Mumbai,3,N,N,599,N
CUST0350,Arjun Kapoor,arjun.kapoor350@example.com,60,Male,Single,1,4,Engineer,Part-time,56220,Y,Mumbai,0,N,Y,658,Y
CUST0351,Anjali Gupta,anjali.gupta351@example.com,46,Female,Married,3,4,Banker,Full-time,55763,N,Ahmedabad,1,Y,N,481,Y
CUST0352,Riya Kapoor,riya.kapoor352@example.com,48,Male,Married,3,1,Homemaker,Full-time,85839,Y,Ahmedabad,0,Y,N,477,N
CUST0353,Riya Reddy,riya.reddy353@example.com,25,Male,Married,0,0,Advocate,Full-time,83261,N,Chandigarh,2,Y,Y,580,N
CUST0354,Neha Joshi,neha.joshi354@example.com,56,Female,Married,0,2,Civil Servant,Part-time,108985,N,Hyderabad,3,N,Y,540,Y
CUST0355,Vikram Sinha,vikram.sinha355@example.com,55,Female,Single,2,4,Doctor,Part-time,83756,Y,Mumbai,0,N,Y,634,N
CUST0356,Kavya Verma,kavya.verma356@example.com,53,Male,Single,2,1,Advocate,Part-time,108947,N,Bhopal,0,N,N,662,Y
CUST0357,Amit Sharma,amit.sharma357@example.com,23,Male,Married,0,0,Doctor,Full-time,58184,Y,Chandigarh,1,N,Y,596,N
CUST0358,Anjali Kulkarni,anjali.kulkarni358@example.com,53,Female,Married,1,4,Homemaker,Full-time,109497,Y,Lucknow,2,Y,N,566,Y
CUST0359,Rahul Das,rahul.das359@example.com,26,Male,Single,0,4,Architect,Part-time,62138,N,Kolkata,0,N,N,589,N
CUST0360,Amit Sharma,amit.sharma360@example.com,23,Female,Single,3,2,Architect,Part-time,25476,N,Kochi,0,N,N,488,N
CUST0361,Sneha Reddy,sneha.reddy361@example.com,19,Male,Single,2,2,Teacher,Part-time,69205,Y,Ahmedabad,0,Y,N,636,Y
CUST0362,Kavya Joshi,kavya.joshi362@example.com,28,Female,Single,2,3,Civil Servant,Full-time,112075,Y,Mumbai,0,Y,Y,606,Y
CUST0363,Pooja Das,pooja.das363@example.com,46,Female,Married,3,2,Doctor,Part-time,26788,Y,Jaipur,1,Y,Y,648,N
CUST0364,Kavya Patel,kavya.patel364@example.com,58,Male,Single,0,3,Pharmacist,Part-time,175783,N,Bhopal,0,Y,N,661,N
CUST0365,Arjun Iyer,arjun.iyer365@example.com,37,Male,Married,3,4,Teacher,Part-time,44586,Y,Bengaluru,3,Y,Y,480,Y
CUST0366,Neha Malhotra,neha.malhotra366@example.com,39,Female,Married,0,1,IT Professional,Part-time,129450,Y,Hyderabad,0,Y,N,456,Y
CUST0367,Meera Gupta,meera.gupta367@example.com,51,Female,Single,1,2,Teacher,Full-time,244161,N,Hyderabad,0,N,Y,614,N
CUST0368,Priya Mehta,priya.mehta368@example.com,38,Male,Married,3,0,Pharmacist,Full-time,94251,N,Indore,2,Y,Y,651,Y
CUST0369,Anjali Mehta,anjali.mehta369@example.com,44,Male,Single,2,0,Engineer,Full-time,202497,Y,Patna,0,N,N,636,Y
CUST0370,Rohit Iyer,rohit.iyer370@example.com,60,Male,Married,0,1,Architect,Full-time,199581,Y,Bengaluru,1,N,N,667,Y
CUST0371,Meera Sharma,meera.sharma371@example.com,19,Male,Single,2,1,Homemaker,Full-time,44046,N,Jaipur,0,N,Y,493,Y
CUST0372,Arjun Verma,arjun.verma372@example.com,41,Female,Married,0,2,Architect,Part-time,91088,N,Mumbai,0,Y,N,515,N
CUST0373,Anjali Banerjee,anjali.banerjee373@example.com,42,Male,Married,0,4,Civil Servant,Part-time,172514,Y,Delhi,2,Y,N,614,Y
CUST0374,Sneha Das,sneha.das374@example.com,52,Female,Married,1,2,Architect,Part-time,222221,Y,Pune,3,N,Y,551,N
CUST0375,Suresh Kapoor,suresh.kapoor375@example.com,45,Male,Single,2,1,Pharmacist,Full-time,51173,Y,Delhi,0,N,Y,609,N
CUST0376,Karan Patel,karan.patel376@example.com,36,Male,Single,1,3,Architect,Full-time,109740,N,Chandigarh,0,Y,N,502,Y
CUST0377,Amit Kapoor,amit.kapoor377@example.com,38,Male,Single,0,0,Homemaker,Full-time,89477,Y,Lucknow,0,Y,N,584,N
CUST0378,Amit Das,amit.das378@example.com,52,Male,Married,0,2,Doctor,Full-time,206194,Y,Chandigarh,3,Y,N,551,Y
CUST0379,Priya Verma,priya.verma379@example.com,28,Female,Single,2,2,Pharmacist,Part-time,110521,Y,Delhi,0,Y,N,513,Y
CUST0380,Meera Nair,meera.nair380@example.com,19,Male,Single,0,1,Doctor,Part-time,61559,Y,Lucknow,0,Y,N,513,N
CUST0381,Nikhil Reddy,nikhil.reddy381@example.com,44,Male,Married,0,2,Pharmacist,Part-time,241332,N,Delhi,2,N,Y,536,Y
